"id","eventid","source","displaypath","priority","eventtype","eventflags","eventtime"
5970966,ea17f379-157c-4c7a-8f9c-7ce0cc19a260,prov:default:/tag:L2/TruckDock/Conveyors/SHP2A020/US_DoorCloseFault:/alm:US_DoorCloseFault,SHP2A020.US_DoorCloseFault,3,2,20,2024-05-22 16:48:36.537
5970967,"7463e82d-4aa3-45fc-9f85-9753669d9250",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A020/US_DoorCloseFault:/alm:US_DoorCloseFault,SHP2A020.US_DoorCloseFault,3,0,0,2024-05-22 16:48:36.537
5970968,"4632bf1e-0449-43a9-9557-658fb9e6972f",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A020/Out_Fault:/alm:Out_Fault,SHP2A020.Out_Fault,4,2,20,2024-05-22 16:48:36.537
5970969,dec6ec40-3b63-454d-98d1-353ff4f1f3e5,prov:default:/tag:L2/TruckDock/Conveyors/SHP2A020/Out_Fault:/alm:Out_Fault,SHP2A020.Out_Fault,4,0,0,2024-05-22 16:48:36.537
5970963,"731b2bb2-6bed-4530-8751-2c71bb7cbc4f",prov:default:/tag:L2/ASRS/Conveyors/ASRS3A040/Out_Fault:/alm:Out_Fault,ASRS3A040.Out_Fault,4,1,16,2024-05-22 16:48:22.013
5970964,"26e4d5b2-cf6b-425e-9d94-8f0d6343037a",prov:default:/tag:L2/ASRS/Conveyors/ASRS3A040/Out_JamFault:/alm:Out_JamFault,ASRS3A040.Out_JamFault,3,1,16,2024-05-22 16:48:22.013
5970965,"880a78a4-771b-4c30-aff8-3f638a9e2338",prov:default:/tag:L2/ASRS/AOI_System/ASRS_Zone7/Out_ManualMode:/alm:Alarm,ASRS 7 Zone Manual,1,1,16,2024-05-22 16:48:22.013
5970962,a9c4e2c2-bf1f-44b9-bfd7-e2fd2ab51be3,prov:default:/tag:L2/Monorail/Trolley_12/gastTrolley_ErXX_destinationFault:/alm:Alarm,Trolley 12 Error ,3,1,16,2024-05-22 16:47:59.970
5970960,"3abc51c1-4959-4d18-a4e5-00cb483c3eb2",prov:default:/tag:L2/Monorail/Trolley_12/gastTrolley_ErXX_destinationFault:/alm:Alarm,Trolley 12 Error ,3,2,20,2024-05-22 16:47:57.967
5970961,a9c4e2c2-bf1f-44b9-bfd7-e2fd2ab51be3,prov:default:/tag:L2/Monorail/Trolley_12/gastTrolley_ErXX_destinationFault:/alm:Alarm,Trolley 12 Error ,3,0,0,2024-05-22 16:47:57.967
5970958,"8b58f61a-1bc2-4ced-ab09-5dc6988ed18a",prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane2_Alarm/Error_Status:/alm:Alarm121,Crane2_AlarmError,3,2,20,2024-05-22 16:47:28.477
5970959,"30236ec0-4644-4fe3-ae4f-a9f54eeb10bf",prov:default:/tag:L2/ASRS/Cranes/Alarm/Alarm/Crane2_Alarm/Error_Status:/alm:Alarm121,Crane2_AlarmError,3,0,0,2024-05-22 16:47:28.477
5970956,"65ed7645-8ff8-4ec4-931f-d557833859ca",prov:default:/tag:L2/ASRS/Crane2_Status/Error_Status:/alm:Stopped_Status,Crane2_Status Status,3,2,20,2024-05-22 16:47:24.907
5970957,"33442338-171d-4cc3-9be4-c2ffefa4b96e",prov:default:/tag:L2/ASRS/Crane2_Status/Error_Status:/alm:Stopped_Status,Crane2_Status Status,3,0,0,2024-05-22 16:47:24.907
5970954,"0abd7bc0-ab48-43dc-9ac7-a0a29a76965b",prov:default:/tag:L2/ASRS/Cranes/Crane2_Status/Crane2_Error:/alm:Faulted,ASRS Crane 2,3,2,20,2024-05-22 16:47:24.407
5970955,bfeaa908-f8cf-4aae-bc21-be2d103d0080,prov:default:/tag:L2/ASRS/Cranes/Crane2_Status/Crane2_Error:/alm:Faulted,ASRS Crane 2,3,0,0,2024-05-22 16:47:24.407
5970953,e6ed4a09-1fee-4fe9-9c00-6d59a400a0ad,prov:default:/tag:L2/Monorail/Trolley_9/gastTrolley_ErXX_destinationFault:/alm:Alarm,Trolley 9 Error ,3,1,16,2024-05-22 16:47:11.390
5970951,"782714a8-b3d8-4e13-9e80-f01ad7bbb68e",prov:default:/tag:L2/Monorail/Trolley_9/gastTrolley_ErXX_destinationFault:/alm:Alarm,Trolley 9 Error ,3,2,20,2024-05-22 16:47:09.387
5970952,e6ed4a09-1fee-4fe9-9c00-6d59a400a0ad,prov:default:/tag:L2/Monorail/Trolley_9/gastTrolley_ErXX_destinationFault:/alm:Alarm,Trolley 9 Error ,3,0,0,2024-05-22 16:47:09.387
5970906,"3e3ef9b1-b8d4-499e-83e6-287cb5a96776",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A020/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A020.IB_VFDFaulted,3,1,16,2024-05-22 16:47:07.383
5970907,"854e5cae-3cac-4208-8a09-a08b4d9e3d96",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A020/Out_Fault:/alm:Out_Fault,SHP2A020.Out_Fault,4,1,16,2024-05-22 16:47:07.383
5970908,"9124ba79-56f3-49a2-aa20-fdfa5ca3037f",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A150/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A150.IB_VFDFaulted,3,1,16,2024-05-22 16:47:07.383
5970909,a2d1986d-94cf-49a0-a599-2ec1ffc10759,prov:default:/tag:L2/TruckDock/Conveyors/SHP2A150/Out_Fault:/alm:Out_Fault,SHP2A150.Out_Fault,4,1,16,2024-05-22 16:47:07.383
5970910,"8e96a08c-e8cc-4df9-b856-d5edf8dea3ca",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A030/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A030.IB_VFDFaulted,3,1,16,2024-05-22 16:47:07.383
5970911,a85fa920-2643-4e91-9c0b-c2a54898f20d,prov:default:/tag:L2/TruckDock/Conveyors/SHP2A030/Out_Fault:/alm:Out_Fault,SHP2A030.Out_Fault,4,1,16,2024-05-22 16:47:07.383
5970912,"47ce5bbc-bbfb-4c56-9f11-a7d01edea516",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A120/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A120.IB_VFDFaulted,3,1,16,2024-05-22 16:47:07.383
5970913,"7f281b2a-a9f1-4da9-81f7-1c4ee244d958",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A120/Out_Fault:/alm:Out_Fault,SHP2A120.Out_Fault,4,1,16,2024-05-22 16:47:07.383
5970914,"47099d8c-6493-48b1-bf23-79728e1645ae",prov:default:/tag:L2/TruckDock/Conveyors/IND2A020/IB_VFDFaulted:/alm:Out_VFDFault,IND2A020.IB_VFDFaulted,3,1,16,2024-05-22 16:47:07.383
5970915,"23d33c8a-853f-4c06-8a7b-a863bca3b8e2",prov:default:/tag:L2/TruckDock/Conveyors/IND2A020/Out_Fault:/alm:Out_Fault,IND2A020.Out_Fault,4,1,16,2024-05-22 16:47:07.383
5970916,"5aea6d47-d4d0-4b15-a0b6-87a7d0b5fd42",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A100/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A100.IB_VFDFaulted,3,1,16,2024-05-22 16:47:07.383
5970917,"7aa2299e-e182-4f8b-baa2-185c5a0ed92e",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A100/Out_Fault:/alm:Out_Fault,SHP2A100.Out_Fault,4,1,16,2024-05-22 16:47:07.383
5970918,"11f27cc6-fba1-4b0e-9cd0-4f3dc89b1023",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A010/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A010.IB_VFDFaulted,3,1,16,2024-05-22 16:47:07.383
5970919,"9b90a3b3-64dc-4d68-adb2-1694421b775c",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A010/Out_Fault:/alm:Out_Fault,SHP2A010.Out_Fault,4,1,16,2024-05-22 16:47:07.383
5970920,"48708cc4-c570-4837-8046-e1d9253c2cd5",prov:default:/tag:L2/TruckDock/Conveyors/IND2A100/IB_VFDFaulted:/alm:Out_VFDFault,IND2A100.IB_VFDFaulted,3,1,16,2024-05-22 16:47:07.383
5970921,"6b25e370-0c61-4b69-bdf2-c9bc650d7b06",prov:default:/tag:L2/TruckDock/Conveyors/IND2A100/Out_Fault:/alm:Out_Fault,IND2A100.Out_Fault,4,1,16,2024-05-22 16:47:07.383
5970922,fca71443-5097-4f9b-bb9c-501aa8fc760b,prov:default:/tag:L2/TruckDock/Conveyors/IND2A060/IB_VFDFaulted:/alm:Out_VFDFault,IND2A060.IB_VFDFaulted,3,1,16,2024-05-22 16:47:07.383
5970923,d44364e5-752f-48c3-bae6-00ff202475ee,prov:default:/tag:L2/TruckDock/Conveyors/IND2A060/Out_Fault:/alm:Out_Fault,IND2A060.Out_Fault,4,1,16,2024-05-22 16:47:07.383
5970924,"8a1b81b7-c262-4934-9ee7-3441a4c170dc",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A130/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A130.IB_VFDFaulted,3,1,16,2024-05-22 16:47:07.383
5970925,"61abd4e6-d7b0-4e40-96bf-f9aca98376c5",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A130/Out_Fault:/alm:Out_Fault,SHP2A130.Out_Fault,4,1,16,2024-05-22 16:47:07.383
5970926,b3161d4f-7683-40e4-8c92-1431c5c410b8,prov:default:/tag:L2/TruckDock/Conveyors/SHP2A140/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A140.IB_VFDFaulted,3,1,16,2024-05-22 16:47:07.383
5970927,ba55fe45-9840-4944-89a1-9f720d06e400,prov:default:/tag:L2/TruckDock/Conveyors/SHP2A140/Out_Fault:/alm:Out_Fault,SHP2A140.Out_Fault,4,1,16,2024-05-22 16:47:07.383
5970928,b424915c-3634-4376-afff-85b91745af40,prov:default:/tag:L2/TruckDock/Conveyors/IND2A080/IB_VFDFaulted:/alm:Out_VFDFault,IND2A080.IB_VFDFaulted,3,1,16,2024-05-22 16:47:07.383
5970929,ba5e1187-fbd8-4180-8af1-0f93ab846dc3,prov:default:/tag:L2/TruckDock/Conveyors/IND2A080/Out_Fault:/alm:Out_Fault,IND2A080.Out_Fault,4,1,16,2024-05-22 16:47:07.383
5970930,e74cdd83-148e-41b6-8ca6-2924ed5874ec,prov:default:/tag:L2/TruckDock/Conveyors/IND2A090/IB_VFDFaulted:/alm:Out_VFDFault,IND2A090.IB_VFDFaulted,3,1,16,2024-05-22 16:47:07.383
5970931,a8c3afca-a6e2-4783-a61b-d3c1ac841d81,prov:default:/tag:L2/TruckDock/Conveyors/IND2A090/Out_Fault:/alm:Out_Fault,IND2A090.Out_Fault,4,1,16,2024-05-22 16:47:07.383
5970932,cc3df7b6-b389-4c80-becb-f20fef4cb575,prov:default:/tag:L2/TruckDock/Conveyors/SHP2A090/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A090.IB_VFDFaulted,3,1,16,2024-05-22 16:47:07.383
5970933,"9d7d4c5a-b1a0-4581-9e9a-28bb4b63b8b9",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A090/Out_Fault:/alm:Out_Fault,SHP2A090.Out_Fault,4,1,16,2024-05-22 16:47:07.383
5970934,c5b3266a-6775-469b-a78a-0fb3bacda52d,prov:default:/tag:L2/TruckDock/Conveyors/IND2A120/IB_VFDFaulted:/alm:Out_VFDFault,IND2A120.IB_VFDFaulted,3,1,16,2024-05-22 16:47:07.383
5970935,"948b8188-21e2-4165-95ab-3a155116ba24",prov:default:/tag:L2/TruckDock/Conveyors/IND2A120/Out_Fault:/alm:Out_Fault,IND2A120.Out_Fault,4,1,16,2024-05-22 16:47:07.383
5970936,"112a424b-aafe-4443-98e2-68339d42ee78",prov:default:/tag:L2/TruckDock/Conveyors/IND2A010/Out_Fault:/alm:Out_Fault,IND2A010.Out_Fault,4,1,16,2024-05-22 16:47:06.883
5970937,"858d42d3-1631-44d6-8f16-b72bef806ddd",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A080/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A080.IB_VFDFaulted,3,1,16,2024-05-22 16:47:06.883
5970938,"92d76233-590f-40ee-ba21-305181eaa469",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A080/Out_Fault:/alm:Out_Fault,SHP2A080.Out_Fault,4,1,16,2024-05-22 16:47:06.883
5970939,"90cf0a59-4ab9-462e-a426-d03e23ba6c59",prov:default:/tag:L2/TruckDock/Conveyors/IND2A050/IB_VFDFaulted:/alm:Out_VFDFault,IND2A050.IB_VFDFaulted,3,1,16,2024-05-22 16:47:06.883
5970940,"7606766c-6937-4bca-8eb1-7d626685b9c9",prov:default:/tag:L2/TruckDock/Conveyors/IND2A050/Out_Fault:/alm:Out_Fault,IND2A050.Out_Fault,4,1,16,2024-05-22 16:47:06.883
5970941,"03fd8f09-8c3a-4d31-83a3-698e825565f6",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A110/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A110.IB_VFDFaulted,3,1,16,2024-05-22 16:47:06.883
5970942,"3220c57f-9728-4799-9a50-c37227f16ad3",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A110/Out_Fault:/alm:Out_Fault,SHP2A110.Out_Fault,4,1,16,2024-05-22 16:47:06.883
5970943,"57d82d80-243a-4a20-aa61-d8934f2c2881",prov:default:/tag:L2/TruckDock/Conveyors/IND2A110/IB_VFDFaulted:/alm:Out_VFDFault,IND2A110.IB_VFDFaulted,3,1,16,2024-05-22 16:47:06.883
5970944,"475196ae-cddb-4fe6-ba3a-c161f3e0f061",prov:default:/tag:L2/TruckDock/Conveyors/IND2A110/Out_Fault:/alm:Out_Fault,IND2A110.Out_Fault,4,1,16,2024-05-22 16:47:06.883
5970945,a1c80393-75fd-45dd-add6-13b9cdc2ed66,prov:default:/tag:L2/TruckDock/Conveyors/IND2A130/IB_VFDFaulted:/alm:Out_VFDFault,IND2A130.IB_VFDFaulted,3,1,16,2024-05-22 16:47:06.883
5970946,f43e6c01-9641-45fa-b1c0-fa07e8608292,prov:default:/tag:L2/TruckDock/Conveyors/IND2A130/Out_Fault:/alm:Out_Fault,IND2A130.Out_Fault,4,1,16,2024-05-22 16:47:06.883
5970947,e889e6fe-1475-4fe1-afec-1349afb04f19,prov:default:/tag:L2/TruckDock/Conveyors/IND2A030/IB_VFDFaulted:/alm:Out_VFDFault,IND2A030.IB_VFDFaulted,3,1,16,2024-05-22 16:47:06.883
5970948,"5cbd7576-e4be-4ba8-94b9-d37f7885ec68",prov:default:/tag:L2/TruckDock/Conveyors/IND2A030/Out_Fault:/alm:Out_Fault,IND2A030.Out_Fault,4,1,16,2024-05-22 16:47:06.883
5970949,a3a9f02a-0d76-4dff-bf5d-3e64711c52a7,prov:default:/tag:L2/TruckDock/Conveyors/IND2A040/IB_VFDFaulted:/alm:Out_VFDFault,IND2A040.IB_VFDFaulted,3,1,16,2024-05-22 16:47:06.883
5970950,"639c9a08-9ee3-4c36-bdf5-ccdcbf2a9d34",prov:default:/tag:L2/TruckDock/Conveyors/IND2A040/Out_Fault:/alm:Out_Fault,IND2A040.Out_Fault,4,1,16,2024-05-22 16:47:06.883
5970905,"15eee81a-4b27-417d-a3f4-c9db1c408a3b",prov:default:/tag:L2/TruckDock/Conveyors/IND2A010/IB_VFDFaulted:/alm:Out_VFDFault,IND2A010.IB_VFDFaulted,3,1,16,2024-05-22 16:47:06.883
5970899,"86b895b1-3bb6-4207-949a-316f83bd453f",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A040/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A040.IB_VFDFaulted,3,1,16,2024-05-22 16:47:06.380
5970900,c30c069c-9d01-450c-adc9-f05070398af3,prov:default:/tag:L2/TruckDock/Conveyors/SHP2A040/Out_Fault:/alm:Out_Fault,SHP2A040.Out_Fault,4,1,16,2024-05-22 16:47:06.380
5970901,"9cb33435-36a8-4f8d-98c2-276b3b95d62d",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A070/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A070.IB_VFDFaulted,3,1,16,2024-05-22 16:47:06.380
5970902,c2f39b06-a4f4-4ed0-9ff7-4b311abe533f,prov:default:/tag:L2/TruckDock/Conveyors/SHP2A070/Out_Fault:/alm:Out_Fault,SHP2A070.Out_Fault,4,1,16,2024-05-22 16:47:06.380
5970903,"3b871aa0-b07f-48de-9e50-dee8e936391f",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A050/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A050.IB_VFDFaulted,3,1,16,2024-05-22 16:47:06.380
5970904,b7728744-0538-4f58-8c35-bc1c91033d65,prov:default:/tag:L2/TruckDock/Conveyors/SHP2A050/Out_Fault:/alm:Out_Fault,SHP2A050.Out_Fault,4,1,16,2024-05-22 16:47:06.380
5970874,b4140cd5-01fb-4551-a1ee-27faf257f1c1,prov:default:/tag:L2/TruckDock/Conveyors/IND3A010/IB_VFDFaulted:/alm:Out_VFDFault,IND3A010.IB_VFDFaulted,3,1,16,2024-05-22 16:47:04.377
5970875,cf4f86fe-5d7b-41f9-acb9-8f3f975666eb,prov:default:/tag:L2/TruckDock/Conveyors/IND3A010/Out_Fault:/alm:Out_Fault,IND3A010.Out_Fault,4,1,16,2024-05-22 16:47:04.377
5970876,b7ef2222-7a88-4a1f-91dd-bffd17a6d4b0,prov:default:/tag:L2/TruckDock/Conveyors/IND3A040/IB_VFDFaulted:/alm:Out_VFDFault,IND3A040.IB_VFDFaulted,3,1,16,2024-05-22 16:47:04.377
5970877,"99b71fe8-678d-430f-85c4-d4371a39e44d",prov:default:/tag:L2/TruckDock/Conveyors/IND3A040/Out_Fault:/alm:Out_Fault,IND3A040.Out_Fault,4,1,16,2024-05-22 16:47:04.377
5970878,f609a2bc-d691-4746-a0fe-8d24a681d70f,prov:default:/tag:L2/TruckDock/Conveyors/IND3A170/IB_VFDFaulted:/alm:Out_VFDFault,IND3A170.IB_VFDFaulted,3,1,16,2024-05-22 16:47:04.377
5970879,"8b521bd6-67e7-4fbb-bcb1-55d2e1612c5b",prov:default:/tag:L2/TruckDock/Conveyors/IND3A170/Out_Fault:/alm:Out_Fault,IND3A170.Out_Fault,4,1,16,2024-05-22 16:47:04.377
5970880,f7db8d26-7086-492d-adda-6ed8e27b48da,prov:default:/tag:L2/TruckDock/Conveyors/IND3A141/IB_VFDFaulted:/alm:Out_VFDFault,IND3A141.IB_VFDFaulted,3,1,16,2024-05-22 16:47:04.377
5970881,cf5695bd-d32e-41eb-8ec6-42b0736c4fb9,prov:default:/tag:L2/TruckDock/Conveyors/IND3A141/Out_Fault:/alm:Out_Fault,IND3A141.Out_Fault,4,1,16,2024-05-22 16:47:04.377
5970882,"2620b3a2-c4bc-4f3a-862b-ae78cbb3a92a",prov:default:/tag:L2/TruckDock/Conveyors/IND3A130/IB_VFDFaulted:/alm:Out_VFDFault,IND3A130.IB_VFDFaulted,3,1,16,2024-05-22 16:47:04.377
5970883,"19874edc-fcba-48f5-9a38-3ce590b607e5",prov:default:/tag:L2/TruckDock/Conveyors/IND3A070/IB_VFDFaulted:/alm:Out_VFDFault,IND3A070.IB_VFDFaulted,3,1,16,2024-05-22 16:47:04.377
5970884,d5806d7f-753b-4113-9928-c1a5e434566b,prov:default:/tag:L2/TruckDock/Conveyors/IND3A070/Out_Fault:/alm:Out_Fault,IND3A070.Out_Fault,4,1,16,2024-05-22 16:47:04.377
5970885,e6ea2629-c7c6-4d07-85bd-b8223a21bf39,prov:default:/tag:L2/TruckDock/Conveyors/SHP3A051/IB_VFDFaulted:/alm:Out_VFDFault,SHP3A051.IB_VFDFaulted,3,1,16,2024-05-22 16:47:04.377
5970886,"7cceea29-e144-4089-96af-b9cff5afeccc",prov:default:/tag:L2/TruckDock/Conveyors/SHP3A051/Out_Fault:/alm:Out_Fault,SHP3A051.Out_Fault,4,1,16,2024-05-22 16:47:04.377
5970887,"5b7dd86f-c640-4afc-86a8-9dfe5e7f11b5",prov:default:/tag:L2/TruckDock/Conveyors/SHP3A040/IB_VFDFaulted:/alm:Out_VFDFault,SHP3A040.IB_VFDFaulted,3,1,16,2024-05-22 16:47:04.377
5970888,"86098dc4-e45b-4c53-a3bb-1a3bfb0549d2",prov:default:/tag:L2/TruckDock/Conveyors/SHP3A040/Out_Fault:/alm:Out_Fault,SHP3A040.Out_Fault,4,1,16,2024-05-22 16:47:04.377
5970889,"457a7e63-be0a-4735-883f-4ca0f88b8ae0",prov:default:/tag:L2/TruckDock/Conveyors/IND3A190/IB_VFDFaulted:/alm:Out_VFDFault,IND3A190.IB_VFDFaulted,3,1,16,2024-05-22 16:47:04.377
5970890,"970499be-d542-4f59-aed3-2272370322dd",prov:default:/tag:L2/TruckDock/Conveyors/IND3A190/Out_Fault:/alm:Out_Fault,IND3A190.Out_Fault,4,1,16,2024-05-22 16:47:04.377
5970891,ab5ce8aa-c9bd-41cd-9cd6-325e21ff3cb5,prov:default:/tag:L2/TruckDock/Conveyors/IND3A200/IB_VFDFaulted:/alm:Out_VFDFault,IND3A200.IB_VFDFaulted,3,1,16,2024-05-22 16:47:04.377
5970892,"05003431-5ecf-46e9-8271-f6a2d3134234",prov:default:/tag:L2/TruckDock/Conveyors/IND3A200/Out_Fault:/alm:Out_Fault,IND3A200.Out_Fault,4,1,16,2024-05-22 16:47:04.377
5970893,"44417373-c52f-4a97-8840-7b6c421c8cf4",prov:default:/tag:L2/TruckDock/Conveyors/SHP3A020/IB_VFDFaulted:/alm:Out_VFDFault,SHP3A020.IB_VFDFaulted,3,1,16,2024-05-22 16:47:04.377
5970894,e2254ac9-4acb-4a99-be72-501806e68f08,prov:default:/tag:L2/TruckDock/Conveyors/SHP3A020/Out_Fault:/alm:Out_Fault,SHP3A020.Out_Fault,4,1,16,2024-05-22 16:47:04.377
5970895,ba8cb976-8024-4f93-a711-91b0ecc4fe90,prov:default:/tag:L2/TruckDock/Conveyors/IND3A050/IB_VFDFaulted:/alm:Out_VFDFault,IND3A050.IB_VFDFaulted,3,1,16,2024-05-22 16:47:04.377
5970896,"4f405b3b-92f0-4cb6-9a18-d1499255ee1e",prov:default:/tag:L2/TruckDock/Conveyors/IND3A050/Out_Fault:/alm:Out_Fault,IND3A050.Out_Fault,4,1,16,2024-05-22 16:47:04.377
5970897,"987e0440-f243-4c63-a7e6-0cee9f13112a",prov:default:/tag:L2/TruckDock/Conveyors/SHP3A050/IB_VFDFaulted:/alm:Out_VFDFault,SHP3A050.IB_VFDFaulted,3,1,16,2024-05-22 16:47:04.377
5970898,"76589975-1a99-4e90-900a-f44433d011b0",prov:default:/tag:L2/TruckDock/Conveyors/SHP3A050/Out_Fault:/alm:Out_Fault,SHP3A050.Out_Fault,4,1,16,2024-05-22 16:47:04.377
5970845,e3448aa0-580b-43de-ae1a-4e019187dfca,prov:default:/tag:L2/TruckDock/Conveyors/IND3A080/Out_Fault:/alm:Out_Fault,IND3A080.Out_Fault,4,1,16,2024-05-22 16:47:03.880
5970846,"9a893e05-98f3-43c2-bfd4-49826e699e4a",prov:default:/tag:L2/TruckDock/Conveyors/IND3A140/IB_VFDFaulted:/alm:Out_VFDFault,IND3A140.IB_VFDFaulted,3,1,16,2024-05-22 16:47:03.880
5970847,"090709f6-c603-4ef6-8434-9b5b79387be9",prov:default:/tag:L2/TruckDock/Conveyors/IND3A140/Out_Fault:/alm:Out_Fault,IND3A140.Out_Fault,4,1,16,2024-05-22 16:47:03.880
5970848,"2f0f01f9-42e2-4e26-882d-85455eed85ab",prov:default:/tag:L2/TruckDock/Conveyors/IND3A210/IB_VFDFaulted:/alm:Out_VFDFault,IND3A210.IB_VFDFaulted,3,1,16,2024-05-22 16:47:03.880
5970849,"22aa143e-4738-4b6a-aae6-0cf85af699e8",prov:default:/tag:L2/TruckDock/Conveyors/IND3A210/Out_Fault:/alm:Out_Fault,IND3A210.Out_Fault,4,1,16,2024-05-22 16:47:03.880
5970850,"08cdd725-298f-4cb7-be5b-205ab4ee525e",prov:default:/tag:L2/TruckDock/Conveyors/SHP3A030/IB_VFDFaulted:/alm:Out_VFDFault,SHP3A030.IB_VFDFaulted,3,1,16,2024-05-22 16:47:03.880
5970851,ca907941-b61d-4995-a840-c7809b147317,prov:default:/tag:L2/TruckDock/Conveyors/SHP3A030/Out_Fault:/alm:Out_Fault,SHP3A030.Out_Fault,4,1,16,2024-05-22 16:47:03.880
5970852,ec5945f7-9cde-4548-9e80-b2954ce16bc2,prov:default:/tag:L2/TruckDock/Conveyors/IND3A220/IB_VFDFaulted:/alm:Out_VFDFault,IND3A220.IB_VFDFaulted,3,1,16,2024-05-22 16:47:03.880
5970853,"178d6127-c30d-4e82-8a32-dd742d57bfd6",prov:default:/tag:L2/TruckDock/Conveyors/IND3A220/Out_Fault:/alm:Out_Fault,IND3A220.Out_Fault,4,1,16,2024-05-22 16:47:03.880
5970854,a3223bf8-9f8e-4ab1-a15d-845d71383a0c,prov:default:/tag:L2/TruckDock/Conveyors/SHP3A124/IB_VFDFaulted:/alm:Out_VFDFault,SHP3A124.IB_VFDFaulted,3,1,16,2024-05-22 16:47:03.880
5970855,"4fc0acb0-b78b-4a3b-930e-7714c09e2ed4",prov:default:/tag:L2/TruckDock/Conveyors/SHP3A124/Out_Fault:/alm:Out_Fault,SHP3A124.Out_Fault,4,1,16,2024-05-22 16:47:03.880
5970856,"257a8feb-8fab-4509-9b12-da3ec10776eb",prov:default:/tag:L2/TruckDock/Conveyors/SHP3A010/IB_VFDFaulted:/alm:Out_VFDFault,SHP3A010.IB_VFDFaulted,3,1,16,2024-05-22 16:47:03.880
5970857,"730d99bf-b72a-4ade-9879-633eacbde73a",prov:default:/tag:L2/TruckDock/Conveyors/SHP3A010/Out_Fault:/alm:Out_Fault,SHP3A010.Out_Fault,4,1,16,2024-05-22 16:47:03.880
5970858,"11a43fb3-9617-4949-a329-79090a3955eb",prov:default:/tag:L2/TruckDock/Conveyors/IND3A142/IB_VFDFaulted:/alm:Out_VFDFault,IND3A142.IB_VFDFaulted,3,1,16,2024-05-22 16:47:03.880
5970859,"905573ae-c656-47c0-9322-2a71a1001e1b",prov:default:/tag:L2/TruckDock/Conveyors/IND3A142/Out_Fault:/alm:Out_Fault,IND3A142.Out_Fault,4,1,16,2024-05-22 16:47:03.880
5970860,b377208b-0ce9-491c-bb60-132d4cc1016e,prov:default:/tag:L2/TruckDock/Conveyors/IND3A102/IB_VFDFaulted:/alm:Out_VFDFault,IND3A102.IB_VFDFaulted,3,1,16,2024-05-22 16:47:03.880
5970861,"1fe32214-e793-4ecd-aee5-10573e662c15",prov:default:/tag:L2/TruckDock/Conveyors/IND3A102/Out_Fault:/alm:Out_Fault,IND3A102.Out_Fault,4,1,16,2024-05-22 16:47:03.880
5970862,dc0ba872-853b-4d21-8854-a2856f2c1f59,prov:default:/tag:L2/TruckDock/Conveyors/SHP3A125/IB_VFDFaulted:/alm:Out_VFDFault,SHP3A125.IB_VFDFaulted,3,1,16,2024-05-22 16:47:03.880
5970863,a4411180-07da-4a86-a3da-ecb3402204b3,prov:default:/tag:L2/TruckDock/Conveyors/SHP3A125/Out_Fault:/alm:Out_Fault,SHP3A125.Out_Fault,4,1,16,2024-05-22 16:47:03.880
5970864,f92a2553-0035-4e18-8d72-d6525a6c79cd,prov:default:/tag:L2/TruckDock/Conveyors/IND3A030/IB_VFDFaulted:/alm:Out_VFDFault,IND3A030.IB_VFDFaulted,3,1,16,2024-05-22 16:47:03.880
